model,topic_id,word,score
CTM,10,wahai,0.07481680810451508
CTM,10,kerja,0.056625671684741974
CTM,10,surga,0.03433512523770332
CTM,10,lindung,0.03202920779585838
CTM,10,suci,0.02869843691587448
CTM,10,rezeki,0.02639251947402954
CTM,10,kekal,0.023830387741327286
CTM,10,perintah,0.023317961022257805
CTM,10,dari,0.02306174859404564
CTM,10,selamat,0.019474763423204422
CTM,10,taat,0.01896233670413494
CTM,10,sembunyi,0.01896233670413494
CTM,11,hari,0.12475688010454178
CTM,11,kepada,0.08742878586053848
CTM,11,buat,0.08079813420772552
CTM,11,paling,0.047399312257766724
CTM,11,besar,0.04347003623843193
CTM,11,selalu,0.040768664330244064
CTM,11,timpa,0.038312867283821106
CTM,11,tentu,0.031191062182188034
CTM,11,air,0.027752947062253952
CTM,11,anda,0.027507368475198746
CTM,11,kembali,0.023823674768209457
CTM,11,perhati,0.021613458171486855
CTM,11,sesat,0.02013998106122017
CTM,11,urus,0.01940324157476425
CTM,11,tobat,0.017929764464497566
CTM,12,bumi,0.10063144564628601
CTM,12,lihat,0.08453082293272018
CTM,12,atas,0.07295849174261093
CTM,12,hanya,0.054593708366155624
CTM,12,jadi,0.054593708366155624
CTM,12,perempuan,0.05056855082511902
CTM,12,dengar,0.042518239468336105
CTM,12,laku,0.042518239468336105
CTM,12,sendiri,0.03824150934815407
CTM,12,maha,0.031197484582662582
CTM,12,rasa,0.03094591200351715
CTM,12,sekutu,0.028681760653853416
CTM,12,satu,0.022392453625798225
CTM,12,ingin,0.017864150926470757
CTM,12,masing,0.017612578347325325
CTM,13,beri,0.1801898032426834
CTM,13,orang,0.089706189930439
CTM,13,ayat,0.07644566148519516
CTM,13,dalam,0.042904313653707504
CTM,13,makan,0.03302391991019249
CTM,13,duduk,0.02132345363497734
CTM,13,kumpul,0.01924337074160576
CTM,13,rugi,0.01898336037993431
CTM,13,tipu,0.018203329294919968
CTM,13,wahai,0.01794331893324852
CTM,13,tinggi,0.017683308571577072
CTM,13,cukup,0.015343213453888893
CTM,13,asih,0.014043161645531654
CTM,13,berat,0.014043161645531654
CTM,13,lurus,0.013523140922188759
CTM,14,siapa,0.08426935225725174
CTM,14,manusia,0.08325102180242538
CTM,14,anak,0.07510437816381454
CTM,14,sembah,0.04633655771613121
CTM,14,kafir,0.0442998968064785
CTM,14,tinggal,0.038953665643930435
CTM,14,golong,0.034625761210918427
CTM,14,istri,0.028515784069895744
CTM,14,sabar,0.02316955290734768
CTM,14,batas,0.0226603876799345
CTM,14,kuat,0.0226603876799345
CTM,14,tangan,0.02087830938398838
CTM,14,harta,0.020369146019220352
CTM,14,biar,0.020369146019220352
CTM,14,jahanam,0.01884165033698082
