sura,ayat,dominant_topic,confidence
9,106,2,0.18303572
9,107,4,0.27952754
9,108,13,0.344697
9,109,4,0.26623377
9,110,4,0.2007874
9,111,11,0.2990196
9,112,13,0.35416666
9,113,13,0.29098362
9,114,5,0.23134328
9,115,5,0.35964912
9,116,5,0.3169643
9,117,5,0.49590167
9,118,13,0.6891892
9,119,4,0.2433155
9,120,13,0.3961039
9,121,13,0.44021744
9,122,13,0.35416666
9,123,4,0.37195122
9,124,4,0.5865385
9,125,3,0.27192983
9,126,13,0.52298856
9,127,1,0.15979381
9,128,12,0.5865385
10,1,0,0.6489362
10,2,13,0.2090164
10,3,5,0.21794872
10,4,4,0.30341882
10,5,3,0.30341882
10,6,5,0.33064517
10,7,0,0.30597016
10,8,4,0.38888887
10,9,9,0.3961039
10,10,0,0.33152175
10,11,12,0.58045983
10,12,13,0.2689394
10,13,13,0.2090164
10,14,5,0.28378376
10,15,0,0.207483
10,16,10,0.2847222
10,17,12,0.35964912
10,18,5,0.31443298
10,19,13,0.30597016
10,20,5,0.21527778
10,21,5,0.22767857
10,22,7,0.30952382
10,23,3,0.1448598
10,24,3,0.2665198
10,25,8,0.41129032
10,26,9,0.52597404
10,27,9,0.33196723
10,28,4,0.26623377
10,29,2,0.48437497
10,30,2,0.23134328
10,31,12,0.38257578
10,32,1,0.25
10,33,13,0.3690476
10,34,12,0.33064517
10,35,1,0.33196723
10,36,2,0.23134328
10,37,0,0.13636364
10,38,12,0.35416666
10,39,2,0.3961039
10,40,12,0.39423078
10,41,13,0.4552239
10,42,0,0.4189189
10,43,13,0.4189189
10,44,12,0.48809525
10,45,8,0.3505747
10,46,13,0.33064517
10,47,2,0.43617022
10,48,1,0.70454544
10,49,12,0.33152175
10,50,12,0.2847222
10,51,13,0.25
10,52,12,0.29807693
10,53,12,0.23134328
10,54,13,0.37195122
10,55,5,0.4919355
10,56,5,0.4189189
10,57,12,0.49305555
10,58,12,0.48809525
10,59,10,0.25
10,60,1,0.23134328
10,61,13,0.36861315
10,62,4,0.48809525
10,63,13,0.4772727
10,64,7,0.25
10,65,5,0.4473684
10,66,2,0.22767857
10,67,8,0.23563218
10,68,5,0.6032609
10,69,2,0.32812497
10,70,4,0.25
10,71,3,0.3117284
10,72,13,0.4552239
10,73,0,0.37195122
10,74,2,0.49509805
10,75,3,0.33116883
10,76,1,0.60714287
10,77,7,0.35964912
10,78,2,0.27192983
10,79,7,0.554054
10,80,2,0.4189189
10,81,7,0.20192307
10,82,13,0.28378376
10,83,7,0.2007874
10,84,13,0.29807693
10,85,12,0.22340426
10,86,3,0.38888887
10,87,9,0.26288658
10,88,11,0.27952754
10,89,13,0.38059703
10,90,7,0.30341882
10,91,13,0.3690476
10,92,3,0.30597016
10,93,1,0.3169643
10,94,2,0.23563218
10,95,13,0.35964912
10,96,12,0.38888887
10,97,7,0.4189189
10,98,3,0.3480392
10,99,12,0.35964912
10,100,13,0.3690476
10,101,3,0.38059703
10,102,13,0.35416666
10,103,3,0.32978722
10,104,2,0.35416666
10,105,13,0.29807693
10,106,10,0.33064517
10,107,12,0.33196723
10,108,12,0.40625003
10,109,10,0.39423078
11,1,0,0.49390247
11,2,7,0.32978722
11,3,4,0.22767857
11,4,5,0.6891892
11,5,5,0.58045983
11,6,6,0.33116883
11,7,5,0.23831776
11,8,12,0.3109756
11,9,3,0.22340426
11,10,7,0.38059703
11,11,4,0.4189189
11,12,10,0.25
11,13,12,0.25
11,14,12,0.29807693
11,15,11,0.33064517
11,16,4,0.5350877
11,17,13,0.29934213
11,18,2,0.30597016
11,19,8,0.68269235
11,20,13,0.4473684
11,21,2,0.32978722
11,22,2,0.2037037
11,23,4,0.39423078
11,24,13,0.33116883
11,25,1,0.32978722
11,26,7,0.4189189
11,27,13,0.40625003
11,28,12,0.3109756
11,29,13,0.36597937
11,30,13,0.32978722
11,31,13,0.2228261
11,32,13,0.27192983
11,33,13,0.5425532
11,34,4,0.30597016
11,35,0,0.33116883
11,36,4,0.23134328
11,37,11,0.29807693
11,38,11,0.3961039
11,39,7,0.39423078
11,40,13,0.34615386
11,41,1,0.21527778
11,42,11,0.18303572
11,43,13,0.26288658
11,44,13,0.23831776
11,45,12,0.2847222
11,46,13,0.2847222
11,47,12,0.4236111
11,48,12,0.42523366
11,49,13,0.2847222
11,50,13,0.57258064
11,51,11,0.27192983
11,52,12,0.31443298
11,53,2,0.4473684
11,54,13,0.37195122
11,55,3,0.22340426
11,56,12,0.2847222
11,57,12,0.31443298
11,58,3,0.35964912
11,59,2,0.21527778
11,60,0,0.21527778
11,61,13,0.36160716
11,62,2,0.36597937
11,63,12,0.33152175
11,64,12,0.2228261
11,65,1,0.22340426
11,66,5,0.23563218
11,67,3,0.39423078
11,68,3,0.4473684
11,69,7,0.28504673
11,70,4,0.38059703
11,71,10,0.27192983
11,72,1,0.33064517
11,73,5,0.30597016
11,74,7,0.38059703
11,75,1,0.28378376
11,76,7,0.25
11,77,3,0.18421052
11,78,12,0.22262774
11,79,12,0.3690476
11,80,13,0.4189189
11,81,13,0.38257578
11,82,9,0.39423078
11,83,12,0.43617022
11,84,3,0.3169643
11,85,3,0.23563218
11,86,13,0.5865385
11,87,11,0.31443298
11,88,13,0.4370079
11,89,3,0.4175258
11,90,12,0.39423078
11,91,13,0.49305555
11,92,13,0.41129032
11,93,12,0.3505747
11,94,3,0.49456525
11,95,3,0.39423078
11,96,1,0.32978722
11,97,13,0.40804598
11,98,6,0.30597016
11,99,6,0.29807693
11,100,3,0.3109756
11,101,12,0.2771739
11,102,7,0.5298508
11,103,8,0.27192983
11,104,3,0.48437497
11,105,13,0.32978722
11,106,4,0.5425532
11,107,5,0.33064517
11,108,9,0.2847222
11,109,2,0.37195122
11,110,13,0.2990196
11,111,4,0.20192307
11,112,13,0.38059703
11,113,13,0.30597016
11,114,4,0.2228261
11,115,4,0.4189189
11,116,0,0.29310346
11,117,3,0.32978722
11,118,12,0.5425532
11,119,12,0.5298508
11,120,0,0.2228261
11,121,13,0.32978722
11,122,7,0.4772727
11,123,5,0.5909091
12,1,0,0.84523815
12,2,1,0.28378376
12,3,10,0.35964912
12,4,11,0.2847222
12,5,11,0.3109756
12,6,10,0.24015749
12,7,11,0.29807693
12,8,11,0.39423078
12,9,3,0.18421052
12,10,9,0.35416666
12,11,13,0.38059703
12,12,9,0.23134328
12,13,4,0.32978722
12,14,1,0.3690476
12,15,10,0.33064517
12,16,0,0.171875
12,17,13,0.2012987
12,18,13,0.31443298
12,19,11,0.19158879
12,20,4,0.60714287
12,21,10,0.21478873
12,22,10,0.25
12,23,11,0.2771739
12,24,12,0.36160716
12,25,6,0.21794872
12,26,11,0.29310346
12,27,1,0.22340426
12,28,1,0.30597016
12,29,9,0.20192307
12,30,1,0.57216495
12,31,10,0.20065789
12,32,1,0.2990196
12,33,9,0.26623377
12,34,5,0.4473684
12,35,3,0.5425532
12,36,13,0.344697
12,37,10,0.26288658
12,38,6,0.3109756
12,39,5,0.38059703
12,40,2,0.23831776
12,41,9,0.44607845
12,42,9,0.3109756
12,43,3,0.47637796
12,44,10,0.39423078
12,45,10,0.27192983
12,46,3,0.44021744
12,47,3,0.35964912
12,48,3,0.22340426
12,49,12,0.25
12,50,5,0.28504673
12,51,1,0.25
12,52,1,0.39423078
12,53,12,0.33116883
12,54,10,0.2847222
12,55,1,0.25
12,56,12,0.2771739
12,57,13,0.4189189
12,58,11,0.29807693
12,59,13,0.25
12,60,11,0.25
12,61,1,0.25
12,62,9,0.41129032
12,63,11,0.33116883
12,64,5,0.27192983
12,65,9,0.30952382
12,66,10,0.2847222
12,67,12,0.23106061
12,68,12,0.38888893
12,69,11,0.35964912
12,70,13,0.3109756
12,71,13,0.57407403
12,72,12,0.33064517
12,73,13,0.32978722
12,74,2,0.25
12,75,13,0.38059703
12,76,13,0.41393444
12,77,4,0.21527778
12,78,13,0.3109756
12,79,12,0.4473684
12,80,11,0.36861315
12,81,11,0.30597016
12,82,6,0.27192983
12,83,5,0.2228261
12,84,9,0.39423078
12,85,4,0.32978722
12,86,4,0.28378376
12,87,3,0.25
12,88,4,0.2228261
12,89,11,0.554054
12,90,4,0.18902439
12,91,1,0.48809525
12,92,5,0.32978722
12,93,7,0.25
12,94,11,0.27192983
12,95,1,0.70454544
12,96,12,0.2847222
12,97,0,0.22340426
12,98,5,0.49038464
12,99,11,0.33064517
12,100,11,0.18020304
12,101,10,0.26068377
12,102,5,0.23134328
12,103,12,0.57407403
12,104,7,0.28378376
12,105,3,0.22340426
12,106,2,0.2037037
12,107,2,0.27192983
12,108,13,0.30597016
12,109,3,0.33152175
12,110,12,0.18902439
12,111,1,0.2009804
13,1,0,0.49390247
13,2,3,0.37295085
13,3,9,0.29098362
13,4,9,0.41719747
13,5,9,0.26288658
13,6,1,0.3169643
13,7,10,0.2847222
13,8,3,0.18421052
13,9,5,0.60714287
13,10,8,0.29310346
13,11,13,0.53409094
13,12,13,0.29807693
13,13,5,0.2771739
13,14,13,0.344697
13,15,8,0.23563218
13,16,5,0.2823276
13,17,9,0.30494505
13,18,6,0.3068182
13,19,1,0.21527778
13,20,1,0.38888887
13,21,4,0.22340426
13,22,13,0.3480392
13,23,6,0.3505747
13,24,6,0.43617022
13,25,6,0.3109756
13,26,11,0.25
13,27,12,0.38059703
13,28,4,0.5350877
13,29,4,0.28378376
13,30,2,0.2009804
13,31,7,0.16745283
13,32,2,0.2847222
13,33,13,0.25706214
13,34,7,0.27192983
13,35,9,0.4175258
13,36,13,0.40804598
13,37,13,0.40804598
13,38,2,0.25
13,39,0,0.29807693
13,40,13,0.49038464
13,41,13,0.52298856
13,42,5,0.49305555
13,43,2,0.18421052
14,1,5,0.2113402
14,2,5,0.49038464
14,3,8,0.30597016
14,4,12,0.25
14,5,3,0.25
14,6,7,0.23106061
14,7,1,0.16935484
14,8,5,0.41129032
14,9,2,0.29562044
14,10,2,0.37755105
14,11,12,0.43292683
14,12,12,0.35416666
14,13,1,0.14583333
14,14,13,0.32978722
14,15,12,0.32978722
14,16,9,0.4189189
14,17,7,0.33116883
14,18,3,0.29310346
14,19,3,0.4552239
14,20,12,0.32352942
14,21,13,0.3535032
14,22,13,0.25706214
14,23,9,0.54891306
14,24,3,0.38059703
14,25,12,0.35964912
14,26,3,0.3961039
14,27,11,0.33064517
14,28,3,0.49038464
14,29,6,0.60714287
14,30,12,0.25
14,31,12,0.3480392
14,32,3,0.24015749
14,33,3,0.41129032
14,34,12,0.26623377
14,35,12,0.26623377
14,36,12,0.4236111
14,37,9,0.34615386
14,38,13,0.5298508
14,39,5,0.2012987
14,40,13,0.35964912
14,41,13,0.3690476
14,42,11,0.27192983
14,43,9,0.29807693
14,44,13,0.23831776
14,45,6,0.23134328
14,46,5,0.3961039
14,47,1,0.20192307
14,48,5,0.60447764
14,49,0,0.171875
14,50,9,0.8243243
14,51,13,0.3690476
14,52,0,0.25
15,1,0,0.7553192
15,2,4,0.28378376
15,3,12,0.29807693
15,4,3,0.4189189
15,5,12,0.4189189
15,6,1,0.25
15,7,1,0.2037037
15,8,6,0.32812497
15,9,12,0.32812497
15,10,2,0.554054
15,11,2,0.60714287
15,12,0,0.38888887
15,13,13,0.28378376
15,14,6,0.32978722
15,15,1,0.32978722
15,16,5,0.27192983
15,17,1,0.4772727
15,18,4,0.32978722
15,19,9,0.41129032
15,20,3,0.27192983
15,21,5,0.22340426
15,22,3,0.18421052
15,23,3,0.38888887
15,24,1,0.4189189
15,25,5,0.554054
15,26,0,0.27192983
15,27,9,0.32812497
15,28,0,0.25
15,29,9,0.32978722
15,30,13,0.48437497
15,31,13,0.48437497
15,32,13,0.554054
15,33,9,0.30597016
15,34,1,0.25
15,35,8,0.4772727
15,36,8,0.32812497
15,37,3,0.25
15,38,3,0.4772727
15,39,12,0.3690476
15,40,12,0.70454544
15,41,8,0.4772727
15,42,12,0.4189189
15,43,1,0.57407403
15,44,3,0.32812497
15,45,9,0.554054
15,46,9,0.38888887
15,47,13,0.38059703
15,48,3,0.171875
15,49,5,0.43617022
15,50,7,0.57407403
15,51,7,0.4772727
15,52,4,0.28378376
15,53,11,0.33064517
15,54,7,0.33064517
15,55,3,0.18421052
15,56,12,0.48437497
15,57,2,0.32812497
15,58,2,0.38888887
15,59,3,0.38888887
15,60,3,0.38888887
15,61,2,0.38888887
15,62,6,0.4583333
15,63,7,0.32978722
15,64,1,0.32812497
15,65,13,0.40804598
15,66,3,0.32978722
15,67,7,0.7592592
15,68,11,0.4772727
15,69,11,0.38888887
15,70,4,0.25
15,71,6,0.32812497
15,72,12,0.38888887
15,73,3,0.6891892
15,74,9,0.57407403
15,75,3,0.5425532
15,76,1,0.28378376
15,77,1,0.32812497
15,78,1,0.32812497
15,79,13,0.3690476
15,80,1,0.4189189
15,81,3,0.28378376
15,82,9,0.60714287
15,83,3,0.4189189
15,84,0,0.32352942
15,85,5,0.25
15,86,12,0.48437497
15,87,1,0.39423078
15,88,13,0.37195122
15,89,0,0.38888887
15,90,13,0.38888887
15,91,13,0.4772727
15,92,2,0.2037037
15,93,4,0.4583333
15,94,10,0.32978722
15,95,2,0.38888887
15,96,12,0.38888887
15,97,1,0.25
15,98,5,0.28378376
15,99,2,0.171875
16,1,5,0.18421052
16,2,12,0.30597016
16,3,5,0.48809525
16,4,2,0.28378376
16,5,12,0.35964912
16,6,13,0.4189189
16,7,5,0.35416666
16,8,3,0.25
16,9,8,0.29807693
16,10,13,0.33064517
16,11,9,0.46551728
16,12,3,0.3505747
16,13,3,0.3961039
16,14,3,0.26288658
16,15,9,0.35416666
16,16,3,0.28378376
16,17,1,0.28378376
16,18,5,0.33064517
16,19,5,0.70454544
16,20,2,0.3690476
16,21,1,0.32812497
16,22,4,0.22340426
16,23,4,0.28378376
16,24,0,0.32978722
16,25,0,0.3505747
16,26,5,0.29310346
16,27,4,0.37195122
16,28,12,0.23563218
16,29,6,0.4919355
16,30,13,0.52061856
16,31,9,0.49390247
16,32,6,0.35964912
16,33,12,0.3109756
16,34,2,0.32978722
16,35,2,0.26288658
16,36,13,0.26288658
16,37,10,0.43617022
16,38,12,0.39423078
16,39,0,0.32812497
16,40,13,0.28378376
16,41,11,0.25
16,42,12,0.4772727
16,43,10,0.29807693
16,44,6,0.30597016
16,45,5,0.21527778
16,46,12,0.32812497
16,47,5,0.48809525
16,48,4,0.4552239
16,49,3,0.25
16,50,4,0.38888887
16,51,5,0.3690476
16,52,5,0.39423078
16,53,13,0.27192983
16,54,13,0.43617022
16,55,12,0.48809525
16,56,2,0.25
16,57,11,0.43617022
16,58,9,0.27192983
16,59,6,0.14583333
16,60,5,0.57258064
16,61,3,0.34615386
16,62,2,0.15671642
16,63,7,0.23134328
16,64,6,0.29807693
16,65,3,0.35416666
16,66,9,0.31443298
16,67,9,0.26623377
16,68,9,0.41129032
16,69,3,0.24015749
16,70,5,0.3961039
16,71,13,0.47196263
16,72,13,0.3317757
16,73,13,0.4552239
16,74,4,0.28378376
16,75,5,0.2689394
16,76,13,0.3068182
16,77,5,0.49390247
16,78,13,0.30597016
16,79,3,0.44021744
16,80,9,0.2852113
16,81,9,0.29098362
16,82,10,0.32812497
16,83,12,0.48437497
16,84,12,0.35964912
16,85,3,0.29807693
16,86,4,0.49456525
16,87,2,0.48809525
16,88,4,0.29807693
16,89,8,0.2009804
16,90,11,0.26288658
16,91,1,0.30597016
16,92,13,0.39802635
16,93,12,0.55487806
16,94,11,0.2113402
16,95,4,0.35964912
16,96,4,0.26623377
16,97,13,0.3169643
16,98,0,0.32978722
16,99,2,0.25
16,100,2,0.32812497
16,101,0,0.13636364
16,102,12,0.25
16,103,1,0.3505747
16,104,13,0.29807693
16,105,2,0.48809525
16,106,13,0.2990196
16,107,3,0.20192307
16,108,0,0.48437497
16,109,2,0.2037037
16,110,5,0.2847222
16,111,8,0.3690476
16,112,4,0.22767857
16,113,2,0.32978722
16,114,10,0.39423078
16,115,5,0.2771739
16,116,2,0.35416666
16,117,13,0.4189189
16,118,12,0.29807693
16,119,5,0.35416666
16,120,6,0.6891892
16,121,10,0.43617022
16,122,10,0.3690476
16,123,6,0.43617022
16,124,1,0.30597016
16,125,12,0.4508929
16,126,1,0.16935484
16,127,12,0.23134328
16,128,13,0.57407403
17,1,5,0.2009804
17,2,1,0.27192983
17,3,3,0.14864865
17,4,1,0.33152175
17,5,4,0.18902439
17,6,11,0.30597016
17,7,13,0.29098362
17,8,12,0.33064517
17,9,13,0.25
17,10,7,0.48437497
17,11,12,0.68269235
17,12,8,0.2090164
17,13,4,0.2012987
17,14,13,0.32978722
17,15,12,0.27232143
17,16,3,0.4690722
17,17,5,0.2847222
17,18,12,0.3505747
17,19,11,0.27192983
17,20,4,0.23134328
17,21,13,0.4919355
17,22,13,0.4189189
17,23,9,0.29934213
17,24,9,0.17816092
17,25,5,0.43617022
17,26,11,0.71052635
17,27,11,0.3690476
17,28,12,0.49038464
17,29,4,0.41129032
17,30,12,0.38059703
17,31,11,0.35416666
17,32,11,0.48809525
17,33,4,0.23563218
17,34,11,0.4236111
17,35,3,0.38059703
17,36,4,0.20192307
17,37,5,0.4473684
17,38,12,0.57407403
17,39,13,0.35416666
17,40,11,0.37195122
17,41,4,0.43617022
17,42,12,0.27192983
17,43,6,0.3690476
17,44,5,0.57216495
17,45,0,0.49038464
17,46,0,0.33152175
17,47,13,0.23134328
17,48,3,0.43617022
17,49,1,0.27192983
17,50,9,0.38888887
17,51,3,0.23831776
17,52,8,0.28378376
17,53,12,0.33116883
17,54,12,0.65322584
17,55,13,0.3961039
17,56,13,0.7788462
17,57,12,0.23134328
17,58,13,0.33064517
17,59,3,0.3785047
17,60,4,0.25
17,61,9,0.49038464
17,62,12,0.23563218
17,63,4,0.25
17,64,1,0.19158879
17,65,12,0.39423078
17,66,3,0.33064517
17,67,12,0.26623377
17,68,13,0.30597016
17,69,13,0.33152175
17,70,13,0.2771739
17,71,4,0.46103898
17,72,11,0.3690476
17,73,13,0.29807693
17,74,12,0.28378376
17,75,13,0.30597016
17,76,7,0.30597016
17,77,13,0.29807693
17,78,8,0.4919355
17,79,13,0.21527778
17,80,12,0.33116883
17,81,2,0.5425532
17,82,12,0.29807693
17,83,12,0.33116883
17,84,12,0.57258064
17,85,12,0.23134328
17,86,12,0.29807693
17,87,12,0.32812497
17,88,12,0.3109756
17,89,12,0.33116883
17,90,9,0.3690476
17,91,9,0.885965
17,92,3,0.18421052
17,93,6,0.28504673
17,94,12,0.2847222
17,95,6,0.33064517
17,96,12,0.35964912
17,97,9,0.19426751
17,98,1,0.18902439
17,99,5,0.46551728
17,100,12,0.38059703
17,101,7,0.39705884
17,102,1,0.31443298
17,103,7,0.3690476
17,104,1,0.35416666
17,105,7,0.35964912
17,106,6,0.38059703
17,107,9,0.2847222
17,108,5,0.32812497
17,109,9,0.48437497
17,110,6,0.2990196
17,111,5,0.26623377
18,1,5,0.27192983
18,2,7,0.25
18,3,9,0.70454544
18,4,11,0.32812497
18,5,2,0.35416666
18,6,4,0.32978722
18,7,13,0.41129032
18,8,1,0.25
18,9,1,0.27192983
18,10,12,0.23134328
18,11,0,0.32812497
18,12,2,0.20192307
18,13,0,0.29807693
18,14,12,0.23134328
18,15,2,0.27192983
18,16,12,0.33116883
18,17,12,0.18263473
18,18,4,0.2689394
18,19,13,0.38185653
18,20,12,0.39423078
18,21,13,0.23106061
18,22,13,0.32165608
18,23,12,0.28378376
18,24,12,0.2847222
18,25,3,0.5425532
18,26,13,0.2689394
18,27,6,0.35416666
18,28,13,0.207483
18,29,12,0.33233532
18,30,4,0.4919355
18,31,9,0.57185626
18,32,9,0.5186916
18,33,9,0.75373137
18,34,13,0.35964912
18,35,9,0.35964912
18,36,8,0.27192983
18,37,0,0.23563218
18,38,12,0.38888887
18,39,9,0.49390247
18,40,9,0.4236111
18,41,9,0.57407403
18,42,4,0.2990196
18,43,13,0.6891892
18,44,13,0.4473684
18,45,3,0.3169643
18,46,11,0.3109756
18,47,8,0.18421052
18,48,13,0.43292683
18,49,4,0.2009804
18,50,6,0.27232143
18,51,5,0.33064517
18,52,4,0.4473684
18,53,13,0.25
18,54,12,0.35416666
18,55,12,0.40804598
18,56,2,0.2990196
18,57,0,0.2689394
18,58,12,0.2771739
18,59,3,0.5425532
18,60,3,0.29807693
18,61,11,0.32978722
18,62,4,0.33064517
18,63,11,0.2009804
18,64,10,0.32812497
18,65,12,0.4236111
18,66,10,0.49038464
18,67,13,0.57407403
18,68,13,0.4189189
18,69,12,0.640625
18,70,10,0.3690476
18,71,6,0.33064517
18,72,12,0.32812497
18,73,11,0.48809525
18,74,4,0.33116883
18,75,12,0.28378376
18,76,10,0.41129032
18,77,9,0.41393444
18,78,13,0.43617022
18,79,5,0.3505747
18,80,9,0.23134328
18,81,5,0.48437497
18,82,12,0.32165608
18,83,10,0.32978722
18,84,10,0.43617022
18,85,8,0.617647
18,86,3,0.2113402
18,87,13,0.29807693
18,88,4,0.30597016
18,89,8,0.32352942
18,90,3,0.5350877
18,91,5,0.38888887
18,92,11,0.32352942
18,93,9,0.29807693
18,94,10,0.2847222
18,95,13,0.29807693
18,96,9,0.43292683
18,97,13,0.38888887
18,98,12,0.30597016
18,99,1,0.23134328
18,100,6,0.32812497
18,101,0,0.28378376
18,102,6,0.35964912
18,103,12,0.5425532
18,104,13,0.3690476
18,105,4,0.30597016
18,106,2,0.35964912
18,107,4,0.22340426
18,108,9,0.7592592
18,109,12,0.33152175
18,110,12,0.4508929
19,2,12,0.640625
19,3,12,0.38888887
19,4,12,0.38059703
19,5,11,0.35964912
19,6,13,0.5425532
19,7,10,0.29310346
19,8,11,0.49038464
19,9,13,0.43617022
19,10,13,0.26623377
19,11,0,0.35964912
19,12,10,0.49038464
19,13,13,0.3690476
19,14,1,0.171875
19,15,8,0.49038464
19,16,6,0.4473684
19,17,0,0.25
19,18,13,0.554054
19,19,10,0.25
19,20,11,0.29807693
19,21,12,0.39423078
19,22,6,0.28378376
19,23,4,0.23134328
19,24,4,0.16935484
19,25,9,0.33064517
19,26,13,0.2847222
19,27,1,0.29807693
19,28,11,0.4552239
19,29,10,0.28378376
19,30,6,0.28378376
19,31,13,0.4919355
19,32,8,0.32812497
19,33,8,0.41129032
19,34,6,0.4189189
19,35,11,0.27192983
19,36,8,0.32812497
19,37,6,0.20192307
19,38,2,0.25
19,39,0,0.20192307
19,40,13,0.49038464
19,41,13,0.32978722
19,42,11,0.29807693
19,43,10,0.33116883
19,44,1,0.20192307
19,45,4,0.29807693
19,46,4,0.29807693
19,47,12,0.35964912
19,48,12,0.5865385
19,49,6,0.41129032
19,50,12,0.32978722
19,51,13,0.28378376
19,52,4,0.28378376
19,53,13,0.32978722
19,54,6,0.3690476
19,55,11,0.3690476
19,56,1,0.25
19,57,3,0.25
19,58,6,0.2007874
19,59,12,0.39423078
19,60,4,0.43617022
19,61,1,0.25
19,62,0,0.35964912
19,63,12,0.28378376
19,64,13,0.43292683
19,65,5,0.27192983
19,66,3,0.4189189
19,67,13,0.3690476
19,68,12,0.27192983
19,69,12,0.3690476
19,70,12,0.32812497
19,71,13,0.43617022
19,72,3,0.22340426
19,73,0,0.2771739
19,74,9,0.27192983
19,75,12,0.24015749
19,76,4,0.30597016
19,77,0,0.25
19,78,5,0.43617022
19,79,12,0.32978722
19,80,12,0.32812497
19,81,8,0.32352942
19,82,13,0.4189189
19,83,1,0.49038464
19,84,12,0.28378376
19,85,5,0.25
19,86,0,0.32812497
19,87,5,0.3690476
19,88,5,0.38888887
19,89,1,0.38888887
19,90,9,0.65322584
19,91,5,0.38888887
19,92,5,0.32812497
19,93,5,0.49038464
19,94,1,0.4189189
19,95,8,0.554054
19,96,4,0.43617022
19,97,1,0.16935484
19,98,0,0.22340426
21,1,13,0.3690476
21,2,0,0.25
21,3,13,0.33116883
21,4,5,0.5865385
21,5,2,0.46551728
21,6,13,0.554054
21,7,2,0.22340426
21,8,3,0.4189189
21,9,1,0.25
21,10,1,0.16935484
21,11,0,0.25
21,12,2,0.25
21,13,6,0.25
21,14,0,0.25
21,15,9,0.28378376
21,16,5,0.43617022
21,17,12,0.25
21,18,2,0.29807693
21,19,4,0.27192983
21,20,4,0.28378376
21,21,1,0.2037037
21,22,5,0.49038464
21,23,2,0.38888887
21,24,10,0.21527778
21,25,2,0.4189189
21,26,5,0.35964912
21,27,13,0.48437497
21,28,4,0.30597016
21,29,4,0.22340426
21,30,5,0.37195122
21,31,8,0.26623377
21,32,3,0.22340426
21,33,3,0.33064517
21,34,13,0.4189189
21,35,3,0.20192307
21,36,13,0.3109756
21,37,12,0.38059703
21,38,1,0.70454544
21,39,9,0.41129032
21,40,2,0.27192983
21,41,2,0.7788462
21,42,12,0.25
21,43,8,0.32978722
21,44,7,0.2771739
21,45,0,0.43617022
21,46,7,0.32978722
21,47,9,0.17816092
21,48,7,0.25
21,49,4,0.43617022
21,50,0,0.28378376
21,51,1,0.25
21,52,2,0.28378376
21,53,2,0.640625
21,54,2,0.48437497
21,55,7,0.32812497
21,56,5,0.29807693
21,57,2,0.25
21,58,9,0.25
21,59,12,0.57407403
21,60,0,0.25
21,61,7,0.25
21,62,2,0.2037037
21,63,2,0.28378376
21,64,8,0.38888887
21,65,12,0.32812497
21,66,13,0.3690476
21,67,2,0.25
21,68,1,0.28378376
21,69,3,0.28378376
21,70,12,0.48809525
21,71,3,0.28378376
21,72,6,0.39423078
21,73,13,0.40804598
21,74,3,0.38059703
21,75,9,0.32812497
21,76,13,0.43617022
21,77,0,0.32978722
21,78,3,0.3109756
21,79,10,0.26288658
21,80,13,0.23134328
21,81,3,0.2847222
21,82,1,0.32978722
21,83,5,0.29807693
21,84,12,0.25
21,85,6,0.48437497
21,86,9,0.38888887
21,87,6,0.23563218
21,88,3,0.28378376
21,89,12,0.35416666
21,90,10,0.26623377
21,91,7,0.32978722
21,92,6,0.32812497
21,93,6,0.32812497
21,94,4,0.29807693
21,95,3,0.70454544
21,96,6,0.39423078
21,97,1,0.23563218
21,98,9,0.554054
21,99,9,0.48437497
21,100,0,0.28378376
21,101,12,0.32352942
21,102,0,0.48437497
21,103,8,0.27192983
21,104,8,0.2228261
21,105,3,0.22340426
21,106,1,0.4189189
21,107,7,0.57407403
21,108,12,0.27192983
21,109,12,0.30597016
21,110,12,0.554054
21,111,3,0.4189189
21,112,13,0.33064517
22,1,8,0.32978722
22,2,11,0.39705884
22,3,12,0.4189189
22,4,13,0.27192983
22,5,3,0.25
22,6,5,0.4473684
22,7,7,0.20192307
22,8,10,0.3690476
22,9,4,0.13636364
22,10,12,0.48809525
22,11,13,0.29310346
22,12,12,0.39423078
22,13,13,0.35416666
22,14,9,0.5298508
22,15,5,0.19158879
22,16,0,0.20192307
22,17,4,0.21527778
22,18,12,0.32042256
22,19,9,0.49390247
22,20,8,0.2037037
22,21,2,0.32352942
22,22,13,0.27192983
22,23,9,0.7523365
22,24,10,0.39423078
22,25,12,0.33196723
22,26,6,0.38059703
22,27,12,0.4236111
22,28,13,0.3785047
22,29,9,0.26623377
22,30,12,0.40625003
22,31,3,0.4236111
22,32,6,0.22340426
22,33,3,0.57258064
22,34,6,0.2009804
22,35,13,0.2012987
22,36,13,0.40432099
22,37,13,0.33152175
22,38,4,0.32812497
22,39,1,0.22340426
22,40,4,0.2808642
22,41,11,0.55487806
22,42,3,0.48437497
22,43,3,0.57407403
22,44,7,0.30597016
22,45,9,0.38059703
22,46,12,0.23563218
22,47,12,0.2012987
22,48,2,0.20192307
22,49,2,0.22340426
22,50,4,0.28378376
22,51,0,0.29807693
22,52,5,0.23831776
22,53,1,0.26623377
22,54,10,0.2771739
22,55,2,0.41129032
22,56,4,0.21527778
22,57,0,0.32978722
22,58,10,0.33064517
22,59,5,0.33064517
22,60,1,0.26623377
