sura,ayat,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3,103,0.17957747,0.003521127,0.003521127,0.038732395,0.07394366,0.003521127,0.003521127,0.003521127,0.003521127,0.07394366,0.21478873,0.14436619,0.07394366,0.17957747
3,104,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.5865385,0.10576924,0.20192307
3,105,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.09649123,0.09649123,0.00877193,0.00877193,0.09649123,0.35964912,0.18421052,0.09649123
3,106,0.004901961,0.004901961,0.004901961,0.004901961,0.25,0.004901961,0.004901961,0.05392157,0.2990196,0.2009804,0.004901961,0.004901961,0.004901961,0.15196078
3,107,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.5425532,0.0106382985,0.0106382985,0.117021285,0.117021285
3,108,0.25,0.08870968,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.16935484,0.008064517,0.008064517,0.08870968,0.008064517,0.33064517,0.008064517
3,109,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.5350877,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.35964912
3,110,0.0051546395,0.0051546395,0.0051546395,0.10824742,0.0051546395,0.0051546395,0.056701034,0.0051546395,0.0051546395,0.0051546395,0.0051546395,0.26288658,0.15979381,0.36597937
3,111,0.09649123,0.00877193,0.00877193,0.00877193,0.09649123,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.18421052,0.18421052,0.35964912
3,112,0.13839285,0.004464286,0.004464286,0.004464286,0.18303572,0.004464286,0.004464286,0.22767857,0.004464286,0.004464286,0.09375,0.004464286,0.13839285,0.18303572
3,113,0.25,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.33064517,0.08870968,0.008064517,0.008064517,0.008064517,0.25
3,114,0.007462687,0.007462687,0.007462687,0.007462687,0.08208956,0.007462687,0.007462687,0.007462687,0.08208956,0.08208956,0.007462687,0.4552239,0.15671642,0.08208956
3,115,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.4189189,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.013513514,0.28378376
3,116,0.007462687,0.007462687,0.007462687,0.007462687,0.08208956,0.007462687,0.007462687,0.007462687,0.007462687,0.30597016,0.007462687,0.23134328,0.08208956,0.23134328
3,117,0.0046728975,0.0046728975,0.0046728975,0.28504673,0.0046728975,0.0046728975,0.0046728975,0.0046728975,0.19158879,0.051401872,0.0046728975,0.1448598,0.1448598,0.1448598
3,118,0.11742424,0.003787879,0.07954545,0.041666668,0.23106061,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.041666668,0.07954545,0.11742424,0.2689394
3,119,0.003787879,0.003787879,0.003787879,0.07954545,0.42045456,0.11742424,0.041666668,0.003787879,0.07954545,0.003787879,0.041666668,0.041666668,0.07954545,0.07954545
3,120,0.0046728975,0.0046728975,0.0046728975,0.0046728975,0.19158879,0.19158879,0.0046728975,0.19158879,0.0046728975,0.0046728975,0.0046728975,0.0046728975,0.1448598,0.23831776
3,121,0.13636364,0.071428575,0.006493507,0.13636364,0.006493507,0.2012987,0.13636364,0.006493507,0.071428575,0.006493507,0.006493507,0.006493507,0.071428575,0.13636364
3,122,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.20192307,0.009615385,0.009615385,0.20192307,0.39423078
3,123,0.009615385,0.20192307,0.009615385,0.009615385,0.20192307,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924,0.009615385,0.009615385,0.39423078
3,124,0.009615385,0.009615385,0.009615385,0.10576924,0.10576924,0.009615385,0.20192307,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924,0.20192307,0.20192307
3,125,0.006944445,0.006944445,0.21527778,0.21527778,0.006944445,0.006944445,0.076388896,0.006944445,0.006944445,0.076388896,0.006944445,0.006944445,0.14583333,0.21527778
3,126,0.006944445,0.006944445,0.006944445,0.006944445,0.076388896,0.2847222,0.076388896,0.2847222,0.006944445,0.006944445,0.006944445,0.006944445,0.006944445,0.21527778
3,127,0.013513514,0.013513514,0.013513514,0.14864865,0.28378376,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.28378376
3,128,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.3690476,0.011904763,0.13095239,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239,0.25
3,129,0.0051546395,0.0051546395,0.0051546395,0.0051546395,0.0051546395,0.57216495,0.0051546395,0.056701034,0.0051546395,0.0051546395,0.0051546395,0.0051546395,0.26288658,0.056701034
3,130,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.20192307,0.009615385,0.009615385,0.009615385,0.20192307,0.009615385,0.49038464
3,131,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.013513514,0.4189189,0.013513514,0.013513514,0.013513514,0.28378376
3,132,0.018518519,0.018518519,0.38888887,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.2037037,0.018518519,0.2037037,0.018518519
3,133,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.27192983,0.00877193,0.00877193,0.00877193,0.18421052,0.00877193,0.09649123,0.18421052,0.18421052
3,134,0.006944445,0.006944445,0.076388896,0.076388896,0.14583333,0.006944445,0.006944445,0.006944445,0.006944445,0.076388896,0.14583333,0.14583333,0.006944445,0.2847222
3,135,0.26068377,0.0042735045,0.0042735045,0.0042735045,0.0042735045,0.0042735045,0.0042735045,0.0042735045,0.089743584,0.0042735045,0.0042735045,0.089743584,0.38888893,0.13247862
3,136,0.006493507,0.006493507,0.006493507,0.006493507,0.2012987,0.006493507,0.006493507,0.006493507,0.006493507,0.52597404,0.006493507,0.006493507,0.071428575,0.13636364
3,137,0.0106382985,0.0106382985,0.117021285,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.0106382985,0.43617022
3,138,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239,0.011904763,0.25,0.25
3,139,0.009615385,0.009615385,0.009615385,0.009615385,0.20192307,0.009615385,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.20192307,0.10576924,0.29807693
3,140,0.18902439,0.006097561,0.006097561,0.12804878,0.12804878,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.3109756,0.18902439
3,141,0.018518519,0.018518519,0.018518519,0.2037037,0.38888887,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.2037037
3,142,0.0106382985,0.0106382985,0.32978722,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.117021285,0.117021285,0.117021285
3,143,0.011904763,0.25,0.011904763,0.13095239,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.13095239,0.011904763,0.3690476
3,144,0.0046728975,0.0046728975,0.1448598,0.0046728975,0.23831776,0.0046728975,0.051401872,0.0046728975,0.0046728975,0.0046728975,0.09813084,0.0046728975,0.09813084,0.3317757
3,145,0.003787879,0.003787879,0.003787879,0.15530303,0.19318181,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.23106061,0.07954545,0.2689394,0.041666668
3,146,0.059782613,0.0054347827,0.0054347827,0.0054347827,0.11413043,0.0054347827,0.0054347827,0.11413043,0.0054347827,0.059782613,0.0054347827,0.059782613,0.16847827,0.38586956
3,147,0.23563218,0.005747127,0.005747127,0.06321839,0.06321839,0.005747127,0.005747127,0.005747127,0.005747127,0.005747127,0.005747127,0.06321839,0.17816092,0.3505747
3,148,0.009615385,0.009615385,0.009615385,0.009615385,0.29807693,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924,0.29807693,0.009615385,0.20192307
3,149,0.00877193,0.00877193,0.09649123,0.00877193,0.27192983,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.09649123,0.4473684
3,150,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.2037037,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.57407403
3,151,0.0054347827,0.0054347827,0.0054347827,0.0054347827,0.2771739,0.0054347827,0.33152175,0.0054347827,0.0054347827,0.11413043,0.0054347827,0.0054347827,0.16847827,0.059782613
3,152,0.003787879,0.23106061,0.003787879,0.003787879,0.15530303,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.11742424,0.11742424,0.19318181,0.15530303
3,153,0.0054347827,0.0054347827,0.059782613,0.0054347827,0.49456525,0.11413043,0.0054347827,0.11413043,0.0054347827,0.0054347827,0.059782613,0.0054347827,0.059782613,0.059782613
3,154,0.0017421603,0.019163763,0.0017421603,0.019163763,0.2456446,0.08885017,0.036585364,0.0017421603,0.08885017,0.019163763,0.07142857,0.019163763,0.2108014,0.17595819
3,155,0.004901961,0.15196078,0.004901961,0.004901961,0.004901961,0.25,0.004901961,0.004901961,0.05392157,0.10294117,0.004901961,0.10294117,0.10294117,0.2009804
3,156,0.003521127,0.003521127,0.003521127,0.21478873,0.14436619,0.07394366,0.003521127,0.003521127,0.003521127,0.003521127,0.003521127,0.17957747,0.038732395,0.32042256
3,157,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.117021285,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.43617022,0.22340426
3,158,0.018518519,0.018518519,0.018518519,0.2037037,0.2037037,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.2037037,0.2037037
3,159,0.041666668,0.003787879,0.003787879,0.11742424,0.11742424,0.11742424,0.003787879,0.003787879,0.003787879,0.003787879,0.041666668,0.003787879,0.38257578,0.15530303
3,160,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.39423078,0.49038464
3,161,0.056701034,0.0051546395,0.0051546395,0.0051546395,0.056701034,0.0051546395,0.0051546395,0.056701034,0.10824742,0.0051546395,0.15979381,0.0051546395,0.36597937,0.15979381
3,162,0.00877193,0.00877193,0.00877193,0.00877193,0.09649123,0.00877193,0.4473684,0.09649123,0.00877193,0.00877193,0.09649123,0.00877193,0.00877193,0.18421052
3,163,0.013513514,0.28378376,0.013513514,0.013513514,0.013513514,0.28378376,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.14864865
3,164,0.24015749,0.16141732,0.2007874,0.003937008,0.003937008,0.003937008,0.122047246,0.003937008,0.04330709,0.003937008,0.08267716,0.003937008,0.04330709,0.08267716
3,165,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.18902439,0.006097561,0.12804878,0.18902439,0.006097561,0.006097561,0.006097561,0.18902439,0.25
3,166,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.08870968,0.08870968,0.08870968,0.008064517,0.008064517,0.33064517,0.33064517
3,167,0.004098361,0.004098361,0.004098361,0.04508197,0.12704918,0.08606557,0.004098361,0.004098361,0.04508197,0.004098361,0.004098361,0.2090164,0.12704918,0.33196723
3,168,0.006097561,0.067073174,0.006097561,0.12804878,0.067073174,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.37195122,0.067073174,0.25
3,169,0.006944445,0.076388896,0.006944445,0.14583333,0.14583333,0.006944445,0.006944445,0.006944445,0.006944445,0.006944445,0.14583333,0.14583333,0.14583333,0.14583333
3,170,0.006097561,0.006097561,0.006097561,0.006097561,0.3109756,0.006097561,0.006097561,0.12804878,0.006097561,0.067073174,0.25,0.006097561,0.006097561,0.18902439
3,171,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.43617022,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.32978722,0.0106382985,0.0106382985,0.117021285
3,172,0.008064517,0.08870968,0.08870968,0.16935484,0.08870968,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.08870968,0.16935484,0.25
3,173,0.008064517,0.008064517,0.008064517,0.008064517,0.16935484,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.08870968,0.008064517,0.16935484,0.4919355
3,174,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.43617022,0.0106382985,0.0106382985,0.22340426
3,175,0.008064517,0.08870968,0.008064517,0.008064517,0.57258064,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.08870968,0.008064517,0.16935484
3,176,0.006944445,0.006944445,0.006944445,0.006944445,0.14583333,0.006944445,0.006944445,0.076388896,0.006944445,0.006944445,0.076388896,0.21527778,0.14583333,0.2847222
3,177,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.43617022,0.0106382985,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.117021285
3,178,0.056701034,0.0051546395,0.0051546395,0.2113402,0.2113402,0.0051546395,0.0051546395,0.056701034,0.0051546395,0.0051546395,0.10824742,0.056701034,0.056701034,0.2113402
3,179,0.0036496352,0.0036496352,0.22262774,0.040145986,0.040145986,0.040145986,0.040145986,0.0036496352,0.0036496352,0.0036496352,0.040145986,0.0036496352,0.18613139,0.36861315
3,180,0.003937008,0.003937008,0.003937008,0.003937008,0.04330709,0.3976378,0.04330709,0.003937008,0.08267716,0.003937008,0.122047246,0.08267716,0.04330709,0.16141732
3,181,0.005747127,0.12068965,0.005747127,0.005747127,0.23563218,0.005747127,0.005747127,0.06321839,0.005747127,0.06321839,0.005747127,0.12068965,0.17816092,0.17816092
3,182,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.4189189,0.14864865
3,183,0.0046728975,0.051401872,0.3785047,0.0046728975,0.051401872,0.0046728975,0.0046728975,0.051401872,0.0046728975,0.051401872,0.051401872,0.0046728975,0.09813084,0.23831776
3,184,0.006493507,0.006493507,0.5909091,0.006493507,0.071428575,0.006493507,0.006493507,0.13636364,0.006493507,0.006493507,0.071428575,0.006493507,0.071428575,0.006493507
3,185,0.004464286,0.004464286,0.004464286,0.22767857,0.09375,0.049107146,0.004464286,0.004464286,0.09375,0.18303572,0.004464286,0.09375,0.18303572,0.049107146
3,186,0.006097561,0.006097561,0.006097561,0.006097561,0.3109756,0.006097561,0.067073174,0.006097561,0.006097561,0.067073174,0.006097561,0.18902439,0.12804878,0.18902439
3,187,0.0042735045,0.13247862,0.047008548,0.0042735045,0.26068377,0.0042735045,0.089743584,0.0042735045,0.0042735045,0.047008548,0.047008548,0.047008548,0.21794872,0.089743584
3,188,0.005747127,0.005747127,0.005747127,0.06321839,0.06321839,0.12068965,0.005747127,0.23563218,0.005747127,0.005747127,0.005747127,0.17816092,0.12068965,0.17816092
3,189,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.7788462,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.10576924
3,190,0.00877193,0.00877193,0.00877193,0.27192983,0.00877193,0.35964912,0.00877193,0.00877193,0.18421052,0.00877193,0.00877193,0.00877193,0.09649123,0.00877193
3,191,0.056701034,0.0051546395,0.0051546395,0.056701034,0.10824742,0.31443298,0.0051546395,0.10824742,0.0051546395,0.056701034,0.0051546395,0.0051546395,0.056701034,0.2113402
3,192,0.009615385,0.20192307,0.009615385,0.009615385,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.20192307,0.009615385,0.009615385,0.10576924,0.29807693
3,193,0.11413043,0.0054347827,0.0054347827,0.0054347827,0.38586956,0.0054347827,0.0054347827,0.0054347827,0.0054347827,0.0054347827,0.0054347827,0.059782613,0.2228261,0.16847827
3,194,0.008064517,0.16935484,0.25,0.008064517,0.08870968,0.008064517,0.008064517,0.008064517,0.16935484,0.008064517,0.16935484,0.08870968,0.008064517,0.008064517
3,195,0.0026737966,0.0026737966,0.0026737966,0.0026737966,0.29679143,0.029411765,0.0026737966,0.0026737966,0.0026737966,0.21657754,0.0026737966,0.1631016,0.082887694,0.18983956
3,196,0.00877193,0.00877193,0.00877193,0.00877193,0.27192983,0.09649123,0.00877193,0.18421052,0.00877193,0.00877193,0.00877193,0.18421052,0.00877193,0.18421052
3,197,0.011904763,0.011904763,0.011904763,0.13095239,0.011904763,0.011904763,0.7261905,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763
3,198,0.0054347827,0.0054347827,0.0054347827,0.0054347827,0.11413043,0.0054347827,0.0054347827,0.0054347827,0.0054347827,0.44021744,0.059782613,0.059782613,0.11413043,0.16847827
3,199,0.10824742,0.0051546395,0.0051546395,0.0051546395,0.31443298,0.056701034,0.15979381,0.0051546395,0.0051546395,0.0051546395,0.0051546395,0.0051546395,0.15979381,0.15979381
3,200,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.08870968,0.25,0.16935484,0.41129032
4,1,0.04330709,0.003937008,0.003937008,0.003937008,0.04330709,0.003937008,0.04330709,0.003937008,0.003937008,0.04330709,0.003937008,0.24015749,0.2007874,0.35826772
4,2,0.005747127,0.005747127,0.005747127,0.005747127,0.06321839,0.005747127,0.06321839,0.005747127,0.005747127,0.005747127,0.005747127,0.58045983,0.005747127,0.23563218
4,3,0.004098361,0.004098361,0.004098361,0.08606557,0.004098361,0.04508197,0.004098361,0.004098361,0.004098361,0.004098361,0.004098361,0.45491806,0.12704918,0.25
4,4,0.006097561,0.006097561,0.006097561,0.12804878,0.18902439,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.37195122,0.067073174,0.12804878,0.067073174
4,5,0.006493507,0.006493507,0.006493507,0.13636364,0.071428575,0.006493507,0.006493507,0.006493507,0.006493507,0.13636364,0.006493507,0.2012987,0.2012987,0.2012987
4,6,0.0022522523,0.024774775,0.024774775,0.024774775,0.024774775,0.0022522523,0.0022522523,0.0022522523,0.0022522523,0.0022522523,0.069819815,0.4527027,0.20495495,0.1599099
4,7,0.004098361,0.004098361,0.004098361,0.004098361,0.004098361,0.004098361,0.004098361,0.004098361,0.004098361,0.08606557,0.004098361,0.45491806,0.004098361,0.41393444
4,8,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.52597404,0.071428575,0.33116883
4,9,0.006493507,0.071428575,0.006493507,0.006493507,0.13636364,0.006493507,0.13636364,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.2012987,0.3961039
4,10,0.006944445,0.076388896,0.006944445,0.006944445,0.006944445,0.006944445,0.006944445,0.006944445,0.006944445,0.49305555,0.006944445,0.21527778,0.076388896,0.076388896
4,11,0.0016025641,0.0016025641,0.0016025641,0.0016025641,0.0016025641,0.1298077,0.049679484,0.0016025641,0.0016025641,0.06570513,0.017628206,0.43429488,0.06570513,0.22596154
4,12,0.0014836795,0.0014836795,0.0014836795,0.10534124,0.0014836795,0.090504445,0.07566765,0.0014836795,0.0014836795,0.016320474,0.0014836795,0.4910979,0.016320474,0.19436201
4,13,0.005747127,0.005747127,0.12068965,0.005747127,0.005747127,0.005747127,0.005747127,0.005747127,0.005747127,0.58045983,0.12068965,0.005747127,0.06321839,0.06321839
4,14,0.005747127,0.005747127,0.06321839,0.06321839,0.12068965,0.005747127,0.005747127,0.06321839,0.005747127,0.29310346,0.12068965,0.005747127,0.17816092,0.06321839
4,15,0.004464286,0.004464286,0.004464286,0.049107146,0.004464286,0.004464286,0.004464286,0.004464286,0.004464286,0.049107146,0.3169643,0.27232143,0.18303572,0.09375
4,16,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.46103898,0.006493507,0.006493507,0.006493507,0.071428575,0.006493507,0.006493507,0.13636364,0.26623377
4,17,0.005747127,0.005747127,0.005747127,0.005747127,0.005747127,0.52298856,0.005747127,0.005747127,0.005747127,0.005747127,0.005747127,0.06321839,0.23563218,0.12068965
4,18,0.0046728975,0.09813084,0.0046728975,0.051401872,0.1448598,0.051401872,0.0046728975,0.19158879,0.0046728975,0.0046728975,0.0046728975,0.051401872,0.19158879,0.19158879
4,19,0.0034013607,0.0034013607,0.0034013607,0.0034013607,0.105442174,0.0034013607,0.0034013607,0.0034013607,0.0034013607,0.037414968,0.07142857,0.30952382,0.13945578,0.30952382
4,20,0.11413043,0.059782613,0.0054347827,0.0054347827,0.0054347827,0.059782613,0.0054347827,0.0054347827,0.0054347827,0.059782613,0.0054347827,0.38586956,0.0054347827,0.2771739
4,21,0.00877193,0.18421052,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.09649123,0.09649123,0.00877193,0.5350877
4,22,0.007462687,0.007462687,0.007462687,0.007462687,0.08208956,0.007462687,0.15671642,0.007462687,0.007462687,0.007462687,0.23134328,0.38059703,0.08208956,0.007462687
4,23,0.0016025641,0.0016025641,0.0016025641,0.0016025641,0.0016025641,0.06570513,0.017628206,0.0016025641,0.0016025641,0.0016025641,0.017628206,0.81891024,0.033653844,0.033653844
4,24,0.0031847134,0.0031847134,0.0031847134,0.035031848,0.0031847134,0.16242038,0.0031847134,0.0031847134,0.0031847134,0.0031847134,0.22611465,0.32165608,0.06687898,0.16242038
4,25,0.0018382353,0.0018382353,0.020220589,0.0018382353,0.020220589,0.09374999,0.056985293,0.0018382353,0.0018382353,0.038602937,0.0018382353,0.31433824,0.22242647,0.22242647
4,26,0.006944445,0.006944445,0.006944445,0.006944445,0.006944445,0.35416666,0.006944445,0.006944445,0.006944445,0.006944445,0.21527778,0.076388896,0.2847222,0.006944445
4,27,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.18421052,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.622807,0.09649123
4,28,0.011904763,0.011904763,0.011904763,0.13095239,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.25,0.011904763,0.3690476,0.13095239
4,29,0.004464286,0.004464286,0.004464286,0.004464286,0.18303572,0.09375,0.09375,0.004464286,0.004464286,0.004464286,0.049107146,0.27232143,0.004464286,0.27232143
4,30,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.25,0.008064517,0.33064517,0.33064517,0.008064517
4,31,0.26623377,0.006493507,0.006493507,0.006493507,0.13636364,0.006493507,0.071428575,0.006493507,0.006493507,0.2012987,0.006493507,0.006493507,0.2012987,0.071428575
4,32,0.0042735045,0.047008548,0.0042735045,0.0042735045,0.0042735045,0.089743584,0.0042735045,0.0042735045,0.0042735045,0.0042735045,0.047008548,0.30341882,0.089743584,0.38888893
4,33,0.005747127,0.005747127,0.005747127,0.005747127,0.12068965,0.12068965,0.005747127,0.005747127,0.005747127,0.06321839,0.005747127,0.40804598,0.005747127,0.23563218
4,34,0.0023584906,0.0023584906,0.049528297,0.0023584906,0.0023584906,0.049528297,0.049528297,0.0023584906,0.025943397,0.0023584906,0.120283015,0.30896226,0.0023584906,0.37971696
4,35,0.0034013607,0.0034013607,0.037414968,0.0034013607,0.0034013607,0.2414966,0.0034013607,0.0034013607,0.0034013607,0.13945578,0.0034013607,0.2414966,0.13945578,0.17346938
4,36,0.0034013607,0.0034013607,0.037414968,0.0034013607,0.105442174,0.0034013607,0.037414968,0.0034013607,0.105442174,0.037414968,0.0034013607,0.30952382,0.17346938,0.17346938
4,37,0.008064517,0.008064517,0.008064517,0.008064517,0.08870968,0.16935484,0.008064517,0.25,0.008064517,0.008064517,0.16935484,0.16935484,0.008064517,0.08870968
4,38,0.006944445,0.076388896,0.006944445,0.006944445,0.14583333,0.006944445,0.14583333,0.006944445,0.21527778,0.006944445,0.006944445,0.076388896,0.076388896,0.21527778
4,39,0.008064517,0.008064517,0.008064517,0.008064517,0.16935484,0.08870968,0.008064517,0.008064517,0.16935484,0.008064517,0.16935484,0.008064517,0.08870968,0.25
4,40,0.008064517,0.008064517,0.008064517,0.008064517,0.08870968,0.008064517,0.08870968,0.008064517,0.008064517,0.008064517,0.16935484,0.008064517,0.25,0.33064517
4,41,0.0106382985,0.0106382985,0.5425532,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.32978722
4,42,0.008064517,0.008064517,0.08870968,0.008064517,0.16935484,0.008064517,0.008064517,0.008064517,0.08870968,0.08870968,0.008064517,0.008064517,0.08870968,0.41129032
4,43,0.0026041665,0.028645832,0.0026041665,0.0026041665,0.054687496,0.15885416,0.028645832,0.028645832,0.0026041665,0.18489583,0.0026041665,0.18489583,0.10677083,0.2109375
4,44,0.00877193,0.00877193,0.00877193,0.09649123,0.09649123,0.00877193,0.09649123,0.00877193,0.00877193,0.00877193,0.00877193,0.18421052,0.35964912,0.09649123
4,45,0.011904763,0.011904763,0.011904763,0.011904763,0.25,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.011904763,0.3690476,0.25
4,46,0.003521127,0.07394366,0.003521127,0.07394366,0.35563383,0.003521127,0.25,0.003521127,0.003521127,0.003521127,0.003521127,0.003521127,0.038732395,0.17957747
4,47,0.004464286,0.049107146,0.004464286,0.049107146,0.049107146,0.004464286,0.22767857,0.004464286,0.13839285,0.049107146,0.049107146,0.004464286,0.13839285,0.22767857
4,48,0.08208956,0.007462687,0.007462687,0.007462687,0.15671642,0.007462687,0.007462687,0.007462687,0.007462687,0.007462687,0.007462687,0.08208956,0.4552239,0.15671642
4,49,0.008064517,0.08870968,0.008064517,0.08870968,0.008064517,0.008064517,0.16935484,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.33064517,0.25
4,50,0.20192307,0.009615385,0.29807693,0.10576924,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.20192307,0.10576924
4,51,0.007462687,0.08208956,0.007462687,0.08208956,0.007462687,0.007462687,0.23134328,0.007462687,0.15671642,0.007462687,0.15671642,0.007462687,0.08208956,0.15671642
4,52,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.117021285,0.0106382985,0.22340426,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.0106382985,0.32978722,0.22340426
4,53,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.28378376,0.013513514,0.013513514,0.013513514,0.013513514,0.14864865,0.013513514,0.14864865,0.28378376
4,54,0.006493507,0.006493507,0.006493507,0.006493507,0.006493507,0.13636364,0.26623377,0.006493507,0.006493507,0.006493507,0.33116883,0.006493507,0.071428575,0.13636364
4,55,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.008064517,0.08870968,0.008064517,0.008064517,0.25,0.08870968,0.008064517,0.25,0.25
4,56,0.10824742,0.0051546395,0.0051546395,0.0051546395,0.10824742,0.26288658,0.0051546395,0.056701034,0.0051546395,0.15979381,0.0051546395,0.0051546395,0.15979381,0.10824742
4,57,0.09813084,0.0046728975,0.0046728975,0.0046728975,0.0046728975,0.0046728975,0.09813084,0.0046728975,0.09813084,0.56542057,0.0046728975,0.0046728975,0.0046728975,0.09813084
