model,topic_id,word,score
BERTopic,5,agung,0.018892418523705583
BERTopic,5,benar,0.01862632764632375
BERTopic,5,tuhan benar,0.016878150688947255
BERTopic,5,tahu,0.015415902470663384
BERTopic,6,ayat,0.13571381803089125
BERTopic,6,ayat ayat,0.08944245378479186
BERTopic,6,kitab,0.0447581891578307
BERTopic,6,baca,0.02985499361180094
BERTopic,6,dusta ayat,0.028985792909183777
BERTopic,6,turun,0.020722318182719555
BERTopic,6,dusta,0.01902886792641798
BERTopic,6,jelas,0.01854567623838088
BERTopic,6,benar,0.01797848730364168
BERTopic,6,quran,0.017136904382429752
BERTopic,7,kafir,0.11580126138136293
BERTopic,7,kaum kafir,0.01621453016754393
BERTopic,7,iman,0.015010891359663164
BERTopic,7,azab,0.013726108620373444
BERTopic,7,ada,0.012161865434673822
BERTopic,7,mukmin,0.01196924157590574
BERTopic,7,kafir azab,0.011622951596526482
BERTopic,7,beri,0.011107634457830676
BERTopic,7,benar,0.010967879976088212
BERTopic,7,wahai,0.010273856207506607
BERTopic,8,rasul,0.11123724825020377
BERTopic,8,rasul rasul,0.03615239521979179
BERTopic,8,orang rasul,0.03280328140759651
BERTopic,8,kepada,0.023140753430418395
BERTopic,8,benar,0.020688382503889262
BERTopic,8,taat,0.01984829004680182
BERTopic,8,orang,0.01932524082965761
BERTopic,8,datang,0.019134517107866015
BERTopic,8,utus,0.015452083981086296
BERTopic,8,iman,0.014923574525195544
BERTopic,9,doa,0.04255793667585104
BERTopic,9,tuhan,0.03797706171553104
BERTopic,9,salat,0.031216778647791734
BERTopic,9,rahmat,0.030462221381992897
BERTopic,9,doa tuhan,0.02582743460785272
BERTopic,9,anugerah,0.024138737620566585
BERTopic,9,karunia,0.018900441114409788
BERTopic,9,laksana salat,0.017841555113959993
BERTopic,9,baik,0.017449451313715288
BERTopic,9,laksana,0.017046236255309585
BERTopic,10,ingat,0.1161030781642124
BERTopic,10,beri ingat,0.07028243616893912
BERTopic,10,nenek,0.06330819728586314
BERTopic,10,moyang,0.06330819728586314
BERTopic,10,nenek moyang,0.06330819728586314
BERTopic,10,orang beri,0.038986807495378355
BERTopic,10,ingat ingat,0.03577825975522455
BERTopic,10,beri,0.03501430606558888
BERTopic,10,dahulu,0.03421579184047172
BERTopic,10,mimpi,0.03270864244680078
BERTopic,11,istri,0.06964970633351089
BERTopic,11,perempuan,0.06701790207158147
