model,topic_id,word,score
CTM,0,rasul,0.08774103969335556
CTM,0,jalan,0.07723195850849152
CTM,0,tunjuk,0.06379011273384094
CTM,0,sama,0.05474741384387016
CTM,0,paling,0.04741549864411354
CTM,0,tolong,0.04399393871426582
CTM,0,sesat,0.04301634803414345
CTM,0,lindung,0.0305520948022604
CTM,0,siapa,0.02933010831475258
CTM,0,seru,0.027130533009767532
CTM,0,beri,0.023220177739858627
CTM,0,sekali,0.022975781932473183
CTM,0,setan,0.02273138426244259
CTM,0,halang,0.019554220139980316
CTM,0,taat,0.01735464483499527
CTM,1,dosa,0.07900229096412659
CTM,1,amal,0.05852148309350014
CTM,1,saleh,0.044867608696222305
CTM,1,ibrahim,0.03413956239819527
CTM,1,sia,0.026824986562132835
CTM,1,olok,0.024386795237660408
CTM,1,mohon,0.021460963413119316
CTM,1,nenek,0.021460963413119316
CTM,1,moyang,0.021460963413119316
CTM,1,terus,0.02097332663834095
CTM,1,apabila,0.020485688000917435
CTM,1,ampun,0.01902277208864689
CTM,1,timpa,0.017072219401597977
CTM,1,ikut,0.01658458076417446
CTM,1,berhala,0.01658458076417446
CTM,2,bumi,0.07940329611301422
CTM,2,langit,0.05637691915035248
CTM,2,cipta,0.04962780326604843
CTM,2,hamba,0.04645175114274025
CTM,2,segala,0.04188617691397667
CTM,2,mati,0.029380468651652336
CTM,2,milik,0.024814894422888756
CTM,2,kuasa,0.023425372317433357
CTM,2,air,0.022432856261730194
CTM,2,ada,0.020249320194125175
CTM,2,hidup,0.01985231228172779
CTM,2,atas,0.017073268070816994
CTM,2,masing,0.013897215016186237
CTM,2,aun,0.01369871199131012
CTM,2,fir,0.01369871199131012
CTM,3,hari,0.1133267879486084
CTM,3,azab,0.07718785107135773
CTM,3,dalam,0.038595039397478104
CTM,3,buruk,0.03614116087555885
CTM,3,surga,0.030564166605472565
CTM,3,golong,0.030564166605472565
CTM,3,putus,0.027441050857305527
CTM,3,neraka,0.026102570816874504
CTM,3,kiamat,0.02387177385389805
CTM,3,tempat,0.023425612598657608
CTM,3,sungai,0.022979453206062317
CTM,3,malam,0.02275637350976467
CTM,3,masuk,0.02231021411716938
CTM,3,kekal,0.02074865624308586
CTM,3,jahanam,0.016510138288140297
CTM,4,kepada,0.1256915032863617
CTM,4,beri,0.0861971527338028
CTM,4,datang,0.061693355441093445
CTM,4,turun,0.041369616985321045
CTM,4,diri,0.031568098813295364
CTM,4,kitab,0.02767631784081459
CTM,4,anugerah,0.024649377912282944
CTM,4,nyata,0.021910717710852623
CTM,4,sendiri,0.021910717710852623
CTM,4,nikmat,0.02061345800757408
CTM,4,bawa,0.019460339099168777
CTM,4,utus,0.01931619830429554
CTM,4,jelas,0.018018940463662148
CTM,4,terang,0.015280280262231827
CTM,4,demikian,0.0147037198767066
CTM,5,lihat,0.08561418950557709
CTM,5,ayat,0.08332102000713348
CTM,5,jadi,0.06064412370324135
CTM,5,dusta,0.05835095793008804
CTM,5,apabila,0.0333808958530426
CTM,5,dengar,0.029813744127750397
CTM,5,kali,0.020895864814519882
CTM,5,mana,0.02038627304136753
CTM,5,rumah,0.01962188258767128
CTM,5,sekali,0.017328713089227676
CTM,5,tangan,0.016564324498176575
CTM,5,keluar,0.014525950886309147
CTM,5,celaka,0.014271154068410397
CTM,5,hancur,0.010194409638643265
CTM,5,teguh,0.009939612820744514
CTM,6,benar,0.2694771885871887
CTM,6,maha,0.21104663610458374
CTM,6,tahu,0.0854005366563797
CTM,6,tanda,0.0463787317276001
CTM,6,sayang,0.027378590777516365
CTM,6,dia,0.021453816443681717
CTM,6,sekutu,0.019206488505005836
CTM,6,kam,0.019002186134457588
CTM,6,perkasa,0.018389277160167694
CTM,6,bijaksana,0.017163462936878204
CTM,6,tobat,0.01307740993797779
CTM,6,suci,0.012873106636106968
CTM,6,asih,0.011034383438527584
CTM,6,dengar,0.010625777766108513
CTM,6,mudah,0.010217173025012016
CTM,7,baik,0.08108218014240265
CTM,7,jangan,0.05776584520936012
CTM,7,anak,0.044377755373716354
CTM,7,dua,0.04407689720392227
CTM,7,laki,0.03730763867497444
CTM,7,kerja,0.03715721145272255
CTM,7,perempuan,0.031591374427080154
CTM,7,jadi,0.03129051998257637
CTM,7,laku,0.02542382851243019
CTM,7,balas,0.019105855375528336
CTM,7,saudara,0.019105855375528336
CTM,7,harta,0.01790243200957775
CTM,7,dunia,0.0169998649507761
CTM,7,akhirat,0.015946868807077408
CTM,7,selalu,0.015796441584825516
CTM,8,hendak,0.05061154067516327
CTM,8,siapa,0.04446600005030632
CTM,8,orang,0.04157398268580437
CTM,8,ingat,0.033379927277565
CTM,8,atas,0.029041897505521774
CTM,8,masuk,0.02687288261950016
CTM,8,takwa,0.025788376107811928
CTM,8,janji,0.02265535481274128
CTM,8,hati,0.0214503463357687
CTM,8,tetap,0.0213298462331295
CTM,8,ikut,0.018799329176545143
CTM,8,mukmin,0.0184378270059824
CTM,8,apabila,0.01602781005203724
CTM,8,tentu,0.015545807778835297
CTM,8,makan,0.015425306744873524
CTM,9,ada,0.047421619296073914
CTM,9,tuhan,0.04444452375173569
CTM,9,bagi,0.04394834116101265
CTM,9,iman,0.03941180929541588
CTM,9,buat,0.03409556671977043
CTM,9,dapat,0.031047584488987923
CTM,9,kata,0.029700802639126778
CTM,9,wahai,0.025731338188052177
CTM,9,kaum,0.02417190559208393
CTM,9,tahu,0.020344208925962448
CTM,9,manusia,0.020273325964808464
CTM,9,zalim,0.018146827816963196
CTM,9,kufur,0.016870928928256035
CTM,9,hanya,0.015382379293441772
CTM,9,niscaya,0.015169729478657246
